id,reference1,reference2,reference3,reference4,reference5,candidate,score
2475162978_2c51048dca.jpg,一个拿着一个白球的妇女跟着一个小男孩后面跑,一个拿着球的女人追着一个在草地上奔跑的小男孩,一个女人拿着一个小球追着一个小男孩,一个女人在草地上追着一个小男孩,在一块草坪上一个拿着垒球的女人跟在一个孩子后面跑,一个穿着蓝色和白色的男孩在草地上踢足球,2.0
247637795_fdf26a03cf.jpg,一个男人和一个女人在江边,一个女人和一个男人正站在建筑物前的水边,一个女人拿着一根黑色的皮带同时一个男人低头向下看,一个戴着围巾的女人向下看,带着一条围巾的女人站在水边低着头看,一个穿着一件衬衫的男孩站在外面,2.4
247704641_d883902277.jpg,一只黑色的狗正慢慢穿过横跨在小溪水面上的一根木头,一只狗正走在一座由倒下的树做成的桥上穿过一条河,一只狗通过一根原木走过一条小河,一只黑狗沿着水上的独木桥行走,那只狗通过一段倒下的木头走过小溪,一个人在一座山上从一个湖飞行,3.0
2479162876_a5ce3306af.jpg,一只狗沿着土路走去一个人跟着,在一个干燥的地区一只棕狗走在一个人前面,一只白色的狗正与它的主人在沙漠散步,一只黄色的狗正沿着山路走,在沙漠地区的狗远处背景里有个男人,一只棕色的狗正走着一条小溪,2.2
2479652566_8f9fac8af5.jpg,一个小女孩坐在柜台上一只脚悬挂在水槽里同时还抓着一个洗碗喷头,一个小女孩在玩水龙头,一个戴墨镜的小女孩把她的脚放进厨房的水槽里,一个年轻的赤脚的女孩带着太阳镜在水槽里玩,一个带着红色太阳镜的女孩坐在一个水槽旁边手里抓着水龙头,一个人坐在长椅上烹饪食物,3.2
2480327661_fb69829f57.jpg,一个男孩穿着空手道服做空手道动作,一个穿着空手道服饰的小孩子在打拳,一个小男孩在体育馆里练习空手道,一个小男孩练武术,年幼的孩子正站着摆出一个武术姿势,一个孩子在追球,1.6
2480850054_de3433b54a.jpg,男孩在树边土地中奔跑的时候扬起灰,一个穿着棕色衣服的男孩在泥土中奔跑,一个脏兮兮的男孩在泥土中奔跑,一个布满灰尘的男孩沿着一个土路跑过草地,乡下一栋房子附近一个十几岁的男孩跑着穿过土坑,一个金发的小女孩在公园里玩着一只狗,2.8
2482629385_f370b290d1.jpg,一只棕色的狗进入沼泽池塘,一只狗在水边,一只狗走进一个周围都是芦苇的湖泊里,一只戴着蓝色绳带的狗走进水中,一只棕色的大狗在长草的岸边屈身向水中,一只黑色的狗在草地上奔跑,2.0
2490768374_45d94fc658.jpg,一个小女孩穿着一条蓝绿色网状裙穿着带有和平标志的衬衫,一个穿着蓝绿色蓬蓬裙的小女孩微笑着,一个穿着蓝色衣服微笑的小女孩,小女孩奔跑着笑着,那个小女孩正穿着一件带着和平标志的白色T恤和一条海水泡沫绿色短裙,一个小女孩在草地上跳舞,4.2
249394748_2e4acfbbb5.jpg,两只白色的狗在田野里玩耍,两只小狗在田野上奔跑,两只奔跑着白色的狗,两只白色的狗一起在草地上奔跑,两只白色的狗跑着穿过草地,一只狗在空中跳跃捕捉一个蓝色的球,2.4
2495931537_9b8d4474b6.jpg,一只棕色的狗正在嗅一只躺在地板上的白色的狗,一只躺在桌下的狗被另一只狗嗅着,一只狗在嗅另一只躺在家具下面的狗,一只狗闻着躺在地上的另一只狗,有一只狗正躺在地上而另一狗站在它上方舔着它的耳朵,一只棕色和黑色的狗在他的嘴笑着看着他,2.2
2496370758_a3fbc49837.jpg,一只棕色的狗和一只奶黄色的狗穿过草地,一只白色的狗和一只棕色的狗在草地上奔跑,两只在草地上跳起来的狗,两只瘦狗穿过草地跑向相机,两只瘦狗正快速跑过高茎干草地,一只棕色的狗朝着田野里奔跑,2.2
2497420371_74788d7ba1.jpg,一个人在购物车旁修理购物袋,一个人在建筑物的一边集合他的所有物,一个戴着黑色帽子的男人正在打开自行车和购物车旁边的袋子,一个男人看着一个在购物车和自行车旁边的袋子里的东西,在一幢红色的砖砌建筑外一个男人有一个购物车一辆自行车和其他杂物,一个人坐在地上并在一个小水池里闲逛,3.8
2498897831_0bbb5d5b51.jpg,三个孩子在紫色的长椅上做鬼脸,三个小女孩坐在一张紫色的长椅上做着鬼脸,在一张颜色过饱和的照片上三个小女孩坐在木制秋千上做鬼脸,三个小女孩坐在公园的长椅秋千上,三个年轻的女孩在户外一起摆姿势,一群人在一个粉红色的衣服里拿着相机,3.8
2501595799_6316001e89.jpg,一个穿着红色短裤的小男孩跳进水池,一个穿着红色泳裤的小男孩在儿童泳池中玩耍,一个小男孩跳到室外的儿童游泳池里,一个小男孩跳进后院的儿童游泳池里,一个穿着红色泳裤的小男孩跳进了一个蓝色的儿童泳池,一个穿着蓝色衬衫的男孩在院子里玩耍,2.4
2502905671_c6039804ab.jpg,一只黑白相间的狗看着一个男人正要扔东西,一只狗在等一个人将球扔向大海,在沙滩上和他的狗玩耍的一个男人,一个手中拿着玩具的男人在沙滩上和他的狗一起玩耍,在岩石覆盖的海滩男人正在和一只黑白相间的狗玩耍,一个人走在沙滩上的一个湖,3.2
2505988632_9541f15583.jpg,一个跳绳子的女孩,一个穿着粉色鞋子的女孩跳着绳微笑着,一个穿着短裤的女孩玩跳绳,一个小女孩跳过一条黄色的绳子,一个有着棕色头发带着一个大大微笑的小女孩正在跳绳,一个女孩在沙滩上玩,3.2
2510020918_b2ca0fb2aa.jpg,一个男孩在水泥管道中爬行,一个在管里的男孩,一个穿着黑色的连帽衫的小男孩匍匐爬过一根大的白管,一个小男孩正爬进一个白色的管道,男孩爬过一个水泥隧道,一个男人和一个女人在黄昏时,1.6
2511019188_ca71775f2d.jpg,一只狗叼着一个飞盘在另一只狗前面,一只黑色的大狗接住了飞盘另一只棕色的大狗紧紧跟着它,两只深色的狗叼着蓝色的飞盘在草坪上轻快地跑,两只狗在草地上接蓝色的飞盘,两只狗正在玩耍一只正在抓一只飞盘,一只黑色的狗在草地上奔跑,3.6
2518508760_68d8df7365.jpg,一只穿黄色运动衫的狗正在赛跑,一只狗穿着6号正参加一个比赛,一只带着口套穿着六号黄色上衣的灰色猎犬正在一场赛狗比赛中奔跑,一个带着口罩的参加赛跑的狗在奔跑着,一只竞赛狗正在为第一奔跑,一只狗在一个弯道中奔跑,4.0
2521770311_3086ca90de.jpg,一个男孩将一幅画举过头顶,一个穿着长袖衬衫的男孩将一个盒子举在头顶,一个男孩正在里面把什么东西举在头上,一个小男孩将一个装饰好的纸板箱举在他的头顶,一个头顶上方有一个小硬纸板箱子的小男孩,一个男人穿着绑在他的T恤遮挡着一个女人,1.8
2522297487_57edf117f7.jpg,一位女士抱着一个小男孩而另一个小男孩在对他们微笑,一个老妇人抱着一个婴儿另一个男孩看着,一个穿着绿色毛衣的白发妇人抱着一个微笑的孩子而另一个穿黄色圆领衫的男孩在看着,一个女人抱着一个孩子在她身边的男孩笑着,一个女人抱着一个婴儿而另一个孩子在看着,一对夫妇在一个黑色的衣服和一个女人微笑,3.6
2525270674_4ab536e7ec.jpg,一只棕色和白色相间的狗嘴里叼着一个飞盘,在一个房车露营地里一只狗前爪离地嘴里咬着白色飞盘,一只白色和棕色的狗跳起来接一个白色的飞盘,接飞盘的狗,那只棕白色相间的狗正在用嘴抓一个飞盘,一只狗在从后面跳了起来,2.8
2526041608_a9775ab8d7.jpg,一个穿着黄色球服的拿着橄榄球的男孩正在阻挡穿蓝色球服的男孩,一个穿着黄色运动衫的橄榄球运动员正推开另一个球员,一个年轻的足球运动员正在试图避免被阻截,两个在竞争队伍中的男孩玩着橄榄球,两个年轻的橄榄球运动员穿着分别穿着蓝色和黄色的制服在争夺球,一个小男孩在拿着球拍的球拍,1.8
2526585002_10987a63f3.jpg,一群在黄色船上的人和他们的狗,两个人握手另一个人和小狗们看着,在黄色船上漂流着的三个人和三只狗,船上三个穿着队服的人围着一只黄色的狗,两个男人在一条狗身边聚集起来,一个家庭在比赛中摔倒在空中,1.8
2529116152_4331dabf50.jpg,一个深肤色的男人单手站立在一个黄色建筑前,一个男人跳街舞,商店前面的一个男人用一只胳膊撑起他自己,一个年轻人跳上一张桌子,这个黑人似乎正在人行道上表演霹雳舞,一个小男孩在一个白色的T恤表演特技,3.0
2533424347_cf2f84872b.jpg,一个跑车在行驶中喷出烟,一辆赛车在赛道上新hi一些人在绳子后面观看,一辆赛车在通过一个弯道时发出尖锐的声音周围有观众在观看,在观众的注视下一辆赞助的赛车在赛道上旋转着它的轮胎,围观者看着一辆白色的赛车车底部有烟冒出,一个人坐在长椅上看报纸,3.6
2533642917_a5eace85e6.jpg,穿着泳衣的男孩站在水中,在一个晴天一个小男孩站在溪水里,一个穿着彩色短裤的小孩站在水里,一个在水中的潮湿的孩子,在齐膝深的水中的小男孩,一个小男孩在跳舞的姿势,2.0
2534502836_7a75305655.jpg,一只中等大小的棕色和白色条纹的狗穿过高高的草丛,一只棕色和白色的狗猛冲着穿过高高的绿草,一只棕色和黄色相间的小狗在高高的草丛中奔跑,一只小狗在草地上奔跑,一只棕白色的狗跑过高茎绿草地,一只狗叼着一只球在草地上奔跑,3.8
2541104331_a2d65cfa54.jpg,一条棕色的狗在水中水花飞溅,一只狗正跑过一个池塘,一只狗猛扑到水里,棕色的大狗在浅水中奔跑,有一只巧克力棕色的狗在水里跑,一只黑色的狗在水中奔跑,2.4
2542662402_d781dd7f7c.jpg,一个穿着蓝色衬衫的女人引导她的狗越过障碍,一个女人正跑在一只狗的旁边这只狗正跳过一个红白相间的训练栏杆,一个女人在一只正在跨过障碍物的狗的旁边,一个女人和一个牧羊犬走过竞技障碍,那只狗正跳过一个障碍在一个女人旁边,两只狗在一个红色的栅栏上是一个,2.6
254295381_d98fa049f4.jpg,一只棕黑相间的狗站在屋顶上,一只黑色的狗在红色的斜坡顶部,一只狗把它的爪子放在一个狗屋的红色屋顶上,一只狗跳过一个障碍,一只狗跳到狗屋的红色房顶上,一个人坐在长椅上看报纸,2.8
2543589122_ec3e55f434.jpg,一只米色和棕色相间的狗嘴张着在游泳池玩耍,一只黑白相间的狗正试图咬一串水花,一只狗在蓝色的浅水池中溅起了水花,一只狗在水里溅起了水努力试着用嘴咬到冰,一只在水里玩耍的狗,两只狗在雪地里玩耍,1.4
2544182005_3aa1332bf9.jpg,一个穿蓝色衬衫的小男孩戴着头盔骑着一个双轮自行车,一个小男孩骑着一辆紫色的自行车,一个小孩正在骑着一辆紫色的自行车,一个小孩骑着一辆紫色的小自行车带着红色的头盔,一个年轻的小孩戴着自行车头盔骑着一辆两轮的自行车,一个骑摩托车的人在空中特技,2.0
2544426580_317b1f1f73.jpg,一个男孩在玩一辆小汽车,在玩卡车的男孩,一个穿着吊带裤的婴儿坐在一个玩具的旁边,大眼睛的小男孩在摸着小汽车,穿着吊带裤的幼儿在和一辆卡车玩,一个年轻的孩子在一个充气筏上摔跤,2.2
2549968784_39bfbe44f9.jpg,一个小孩带着游泳镜,一个小孩子在泳池边戴着泳镜,一个戴着蓝色护目镜的小孩坐在泳池里的一个漂浮物上,一个戴着蓝色游泳镜的小孩坐在一个泳池里的充气筏里,那个小孩正带着一副蓝色的泳镜,一个女孩在游泳池里玩,3.0
2553550034_5901aa9d6c.jpg,一个男孩在爬一个岩石区,在树林里一个男孩爬到岩石上,一个小男孩爬上一些岩石,一个戴着白帽子的小男孩正在爬岩石,男孩正带着一顶帽子,一个人在户外玩一个大岩石,3.8
2554081584_233bdf289a.jpg,一个登山者在两块红色大岩石之间,一个男人挤在两个岩石层中,一个穿着黄色衬衫戴着白色安全帽的人站在两个岩壁之间的缝隙里,一个攀岩者站在岩石的裂缝中,攀岩者似乎被困在一块岩石和一个坚硬的地方之间,一个女孩让一个黑人在户外展示,3.2
2559503010_84f20b3bc9.jpg,一个男人站在一家银行外面卖西瓜,一个戴着红色帽子的男人正在一家银行前看着西瓜,深色的水星车停在PNC银行前,一个男人看着在银行外面出售的西瓜,那里有一个男人带着一顶滑稽的帽子站在一家银行前,一个人坐在长椅上看了看报纸,2.6
2559921948_06af25d566.jpg,一个黄色衬衫的男孩拿着冲浪板走在海滩上,一个穿着黄色上衣的男孩拿着冲浪板从海里走出来,一个在沙滩上拿着冲浪板的小男孩,一个穿着黄色衣服手中拿着冲浪板走在海岸上,一个年轻的男孩穿着一件黄色的T恤拿着一个冲浪板在沙滩上行走,一个小男孩在院子里玩,3.6
256085101_2c2617c5d0.jpg,一只张着嘴的狗,一只棕色和白色的狗在打哈欠,一只狗张着嘴的侧面特写,狗打呵欠,狗的嘴巴张开像是在打哈欠,两只狗在吃草,1.4
2573625591_70291c894a.jpg,三只狗在院子里跑,三只狗正跑过一片在一栋蓝色工业建筑旁边的草地,三只狗在一个田野里奔跑,三只狗从一片没有草草的草地上跑去丢下一只狗在后面,三只颜色深浅不同的棕白色狗正在田野中奔跑,一只狗追逐一个足球,3.6
2575647360_f5de38c751.jpg,有几个人坐在一栋大楼里墙上有很多照片,四个人在昏暗的墙上到处挂着照片的有着两盏明亮的灯的屋里谈着话,人们聚集在一个艺术家的工作室,几个人坐在一个阴暗的艺术画廊里,一些人正在一个墙上挂满照片的房间里交流,艺术画廊里的一个人看了看照片,2.0
2577972703_a22c5f2a87.jpg,一个女孩在她的三轮车前做出悲伤的表情,一个穿着粉色上衣的小女孩将要哭出来,一个脸上有泥巴的小女孩在哭,一个小女孩脸上有尘土一个红色的儿童自行车在背景处,穿着粉色上衣的女孩正站在一辆红色三轮车旁边看起来她要哭了,一个小女孩在草地上一个微笑的女孩,2.2
2581066814_179d28f306.jpg,一群裸体的人在街上骑自行车,一个裸体的人骑在一辆自行车上,裸体骑自行车的人,一个人光着屁股带领着自行车队伍穿过城市街道,三个落体的人骑着自行车在城市的街道上而执法者和人群在看着,一群人在他的自行车上跳了,1.4
2587818583_4aa8e7b174.jpg,一个男人把一个小孩从一个球堆中拉出来,一个男人讲一个男孩从球堆中拉出另两个小孩和一个男人在看着,一个成年人正在把一个孩子从球池里拉出来,在海洋球坑里玩的孩子,两个男人正在看着三个孩子在充满彩色球的球坑里玩耍,一个女孩在商店里玩塑料球,2.4
2588927489_f4da2f11ec.jpg,一个小男孩在公园里拍照,一个小男孩在操场上看望远镜,一个戴着蓝红相间帽子的小男孩正在一个秋千架附近用照相机,小男孩在外面拍照,小男孩正在用照相机照相,一个穿着红色衬衫的男孩在草地上散步,1.6
2589241160_3832440850.jpg,两只狗仔荒草和沙地中奔跑背景中有绿草,两只狗穿过沙地奔向对方,两只狗在海滩上向对方跑去,两只狗朝对方跑去,在一片湿地两只狗朝对方跑去,一个人在沙滩上玩一个湖,1.6
2594042571_2e4666507e.jpg,一个穿着橙色衬衫的男孩在笑而一个穿着蓝色衬衫的男孩在看,一个带着棕色帽子的男孩在一个玩耍区的地上,一个穿着橘色圆领衫戴着探险帽笑着的男孩坐在运动场上而另一个穿着蓝色衬衫的小男孩在看着,坐在操场器械旁边的带着黄褐色帽子的孩子笑着,在游乐场里两个男孩一个带着帽子,一个女人和一个小男孩在公园里玩球,2.6
2594902417_f65d8866a8.jpg,一只狗在田野里跳另一只狗在它旁边站着,在草地上一只狗跳向另一只狗,两只棕褐色的狗在田野里其中一只在空中跳跃,在田野里的两只棕色的狗,两只棕色的狗在田野里互相玩耍,两只棕色的狗在草地上咬另一只狗的脸,2.0
2595186208_9b16fa0ee3.jpg,一只黑色的狗从码头跳入水中,一只黑色的狗跳进湖里,一只黑色的狗从一个码头上跳下来,一只黑色的狗从一个码头上跳入池塘,一只大狗正从桥头跳进一个池塘里,一个人在一个黄色的夹克是在树林里的一个小水池,3.4
2599444370_9e40103027.jpg,一只黑狗在水池中游在一只黑猫身后,一只狗和一只猫正在泳池里游泳,两只黑色的狗正在波光粼粼的蓝色游泳池内狗刨,两只黑色的狗在游泳池里游泳,两只在水池里游泳的狗,一只狗在水中游泳,2.4
2600867924_cd502fc911.jpg,一只体型较大的棕色狗和一只黑白相间的白色狗在一起跑,两只狗正在草地上奔跑,两只狗一只是棕色和白色的一只是黑色和白色的在田野上奔跑,两只狗在户外一只是白棕色一只是白黑色,两只精瘦的狗一只棕白相间一只黑白相间在一起奔跑,两只狗在田野里跑来跑去,3.6
2602085456_d1beebcb29.jpg,一个裸体的女人在人群面前满身是泥,一个涂满油漆的裸体女人,一个满身是泥的赤裸的女人,人群中被泥土覆盖的裸体的女人,袒胸身上抹着棕色物质的女人背景是模糊的人群,一个女孩在户外舞台上跳舞,3.8
2602258549_7401a3cdae.jpg,一对夫妇在一家餐馆里牵着手,一对夫妇隔着一张桌子握着手,一对夫妇牵着手坐在一家饭店里,一个昏暗的房间里有几个人包括一个年轻的男人和女人在桌上互相牵着手,一个男人和一个女人正坐在一张餐桌旁手拉手,一个男人站在一群人看,3.6
2603792708_18a97bac97.jpg,夕阳下一群人在海滩上,日落时两个人正在海滩上走向一群人,日落时分两个人沿着海滩向一群人走过去,两个人在日落时沿着海岸散步,日落时在沙滩上散步的两个人,一个女人站在地铁上俯瞰大海,1.4
260520547_944f9f4c91.jpg,一对夫妇沿着城镇旁的水边散步,一群人走在海滩边的人行道上,人们在沙滩上散步,人们在水边散步,穿着短裤的男人和穿着连衣裙的女人正在海滨路散步,一只黑白相间的狗正从一艘船上了,2.8
2607462776_78e639d891.jpg,一只黑色的狗从一个木制甲板上跳进湖里,一只黑色的狗从码头上跳进水里,一只黑色的狗从码头处跳进了水里,一只黑色的狗从一个码头跳入一个湖,那只狗正跳进池塘里,一只狗在一个领域里跑过一个后院,2.4
260828892_7925d27865.jpg,一个人在长长的海滩上走在远方,一个人走在海滩上留下一些脚印,一个人沿着海滩散步并在沙滩上留下脚印,一个穿着黑色裙子的女人在沙滩上留下脚印朝着大海走去,走在沙地上留下脚印的女人,两只狗在沙滩上玩耍,2.2
2608289957_044849f73e.jpg,婴儿坐在轮胎上拿着一个玩具,一个小男孩拿着红色的玩具坐在轮胎上,穿着睡衣拿着红黄色玩具的男孩坐在靠近工厂的轮胎上,抱着塑料车坐在轮胎上的孩子,那个孩子正坐在街上玩一个红色的玩具,一个小男孩在操场上玩,4.0
2610447973_89227ff978.jpg,人们在户外坐在火堆旁,两个男人坐在篝火旁,夜晚坐在一个木堆篝火旁边的两个人,两个人坐在一大堆火边,两个人坐在黑暗中靠近一团发光的火焰,一个歌手在背景中的太阳在背景中的背景,2.2
2612488996_9450de0e54.jpg,一个无家可归的人带着一个白色的帽子站在一大堆橙色的锥子后面,一个无家可归的人站在一个建筑工地前,一个无家可归的人拿着一个指示牌站在一个橙色的交通锥形警示标旁边,一个男人在一个建筑工地附近举着一个写着无家可归什么东西都能帮助的标志,一个举着无家可归标志的男人面前堆了一堆橘黄色的安全锥形标志,一个男人和一个女人站在一个城市的人行横道,3.0
261490838_2f3ac98b12.jpg,一只狗追着鹿进入树林里,一只狗在一片有黄色的花的田地上追一只鹿,一只狗正在黄花田地里追逐一只鹿,一只狗在长着黄色花的田野中追着一只鹿,那只狗正在森林附近追一头鹿,一只黑色的狗在草地上奔跑,3.6
2616643090_4f2d2d1a44.jpg,婴儿在咀嚼植物,一个宝宝嘴里有些草的种子,一个婴儿把小麦草放进了自己的嘴里,一个穿着绿色衣服的宝宝抓着植物把他们放在嘴里,穿着绿色毛衣嘴里含着植物的小孩,一个女孩在某人的照片下,2.6
2621415349_ef1a7e73be.jpg,戴着红色棒球帽的人吃薯片,一个戴着红色帽子的男人嘴里有一块薯片,一个戴着墨镜和红色棒球帽的男人将一块薯片放在嘴里,一个戴着墨镜红色帽子的男人张大嘴吃着一片薯片,一个带着太阳镜的男人放了一片薯片进他的嘴里,一个小女孩在吹一个蒲公英的小女孩,1.4
2623930900_b9df917b82.jpg,一个穿着紫色衬衫的留着灰白色的头发和胡子的人在笑,一个穿着粉色衬衫有着浓密胡子的人正在微笑,一个头发和胡须蓬乱的男子在人群中微笑,一个长着蓬松的灰白头发的男人笑着,一个有着白色长头发和白色长胡子的老男人,一个女孩在游泳池里被带上了一次,1.8
2631300484_be8621d17b.jpg,在一个阴凉的地方一个金发男孩站在人群中他的胸口缠着一条大蛇,一个男孩的脖子上绕着一条巨大的蛇,一个男孩有一条巨大的蛇缠着他,一个穿着绿色衬衫的小男孩拿着一条大蛇,一个年轻的男孩肩膀上挂着一条蛇,一个小男孩在公园里微笑着,2.4
263854883_0f320c1562.jpg,两只小狗在草地上奔跑,两只白色的毛茸茸的狗在草地上奔跑,两只小狗在草地上奔跑,两只看起来几乎相同的小狗在草地上玩耍,两只黄色的狗在绿草地里一起奔跑,一只小狗试图从一个绿色的草地上奔跑着,2.4
2641770481_c98465ff35.jpg,穿红色上衣的男子站在一个黄色的皮艇旁,一个穿着红色外套的男人站在一个黄色皮艇旁在海边的岩石上,一个男人拉上他的毛衣在他的脚边有一个皮划艇,一个穿着红色夹克的人站在一些岩石上旁边是一个黄色的独木舟背景是水面,一个穿着红色夹克的男人站在一片湖的岸上有一辆黄色的小船,一个男人穿着一件上面的外套是一个防守的把戏,3.6
2644430445_47c985a2ee.jpg,一个穿红色上衣的女孩在用手机拍照,一个穿着低领上衣的女人用她的手机照相,一个穿着红色短袖的女人拿着一个手机,一个用手机拍照的女人,带着太阳镜的女孩拿起她的手机给什么拍了一张照,一个女人在一个塑料杯的椅子上吃午饭,2.4
2646046871_c3a5dbb971.jpg,一个敞穿夏威夷衬衫的男孩手上做着长角牛的手势,一个穿着花衬衫的男孩举起胳膊跳了起来,在一个靠近篱笆墙和建筑物的低矮的院子里一个穿着夏威夷服装的孩子跳起来摆造型,一个孩子在空中跳跃着他或她的衬衫在空中开了,穿着解开扣的衬衫的男孩在空中伸着他的手,一个女孩和男孩在院子里玩耍,3.6
2646116932_232573f030.jpg,一个躲在树后面的男孩,一个穿着条纹T恤衫的男孩站在野餐桌前面的一棵树下,一个穿着条纹圆领衫的小男孩正站在一棵树的后面,一个穿着条纹衬衫的小男孩依靠在一棵树上另一个孩子坐在野餐桌上,两个男孩在公园里一个站在树附近一个坐在一个野餐桌旁边他们身后是一个游乐场,一个小男孩在公园里玩他的狗,2.2
2647049174_0fb47cee2e.jpg,一个孩子把污垢放进嘴里,一个在户外玩耍的小男孩正在吃泥土,一个小孩蹲下把泥土放进他的嘴里,一个蹒跚学步的孩子吃土,穿着蓝色体恤的拿个小男孩正把土放进他的嘴里,一个男人和一个女人向一个大的带着蓝色的肩膀,2.0
2648165716_02e2e74fd6.jpg,一个男孩挥舞着一只塑料球拍,一个穿着小熊维尼T恤的金发小男孩举起一个红色的塑料球棒,一个小男孩举起一只球拍在空中等待着球,一个穿着小熊维尼的T恤的小男孩在等待着挥动他的红色球拍,一个小孩向后挥舞一个红色的棒球棒,一个年轻的女孩在一个白色的运动衫上起飞,4.0
2652522323_9218afd8c2.jpg,一个孩子和她妈妈在公园里玩球,一个戴着帽子的小女孩在和她的妈妈玩球,一个亚洲小女孩与一个女人在公园里玩一个蓝色的球,一个年轻的女人和她的女儿在草地上玩着一个蓝白色的沙滩球,穿着棕色裙子带着一顶帽子的女孩和一个穿着灰色上衣的女人和一个在地上的蓝色球,一个男人抱着一个孩子在公园里玩,3.6
2654514044_a70a6e2c21.jpg,一只棕色的狗在奔跑,一只棕色的狗在草地上奔跑,一只棕色的狗在一个旁边有紫色和红色花朵的草坪上前爪离地,一只狗在一些花旁边的草地上跑,一只黄色的狗正在一片靠近花的草地上玩,一只棕色的狗跳到草地上,2.2
2657484284_daa07a3a1b.jpg,河面上一条独木舟正穿过连接两岸的索桥,一些人乘着皮艇在河上顺流而下,两只独木舟顺流而下,两组人在山下的河里划着独木舟,两个人沿着一条河漂流一个行人天桥在背景中,一个人穿着一件上面的T恤看着他,2.6
2660008870_b672a4c76a.jpg,一个男孩在游泳池里溅起水花,一个孩子在室内的游泳池里水花溅在身上,一个小男孩从游泳池里跳了出来,一个红色发的小男孩从泳池的水中跳出来,在游泳池里玩耍的年幼的男孩,一个人跳到墙上,1.2
2662845514_8620aaee96.jpg,一个人对冰块做功夫踢,一个男人用空手道踢一堆冰砖,一个武术家打破一块砖,一个武术家踢破冰,那个男人站在蓝色的垫子上用脚打碎了冰,一个穿着白衣服的男人正在看了看相机,3.0
2663794355_e726ec7e05.jpg,两个穿比基尼的女人在晒太阳,两个人在水边晒日光浴,两个妇女躺在海边的一个混凝土结构的建筑上,两个女人在水边晒日光浴,两个女人在混凝土平台上做日光浴,一个人在海滩上玩玩具,3.2
2666179615_f05a9d8331.jpg,一个有黑黑的长发一手高举在空中的女孩的特写照片,一个穿着红色衣服的深发色女士正举起她的左手,一个穿红色上衣的女人举起胳膊,一个穿红色毛衣的女人在人群中举起手,一个女人举起了她的手,一个年轻的女孩正在吃一个大的眼镜,1.6
2667015110_1670324a33.jpg,一个穿橙色上衣的男孩拿着一本书,一个年幼的穿着橙色长袖T恤的亚洲男孩拿着一本杂志,一个小男孩拿着一本书,穿着橙色贸易的男孩拿着一本书,有一个小孩穿着橘黄色汗衫拿着一本橘黄色的书,一个穿着蓝色衬衫的男孩站在做手势,1.8
2675685200_0913d84d9b.jpg,男孩在桌边吃饭,一个穿着睡衣的小男孩在一个木头桌子上用一个红碗吃的到处都是,一个小男孩在吃谷物食品时把桌子上和地上弄的一团糟,一个年轻的男孩坐在桌子上吃着食物食物弄得到处都是,穿着蓝白色长裤的男孩正坐在桌子旁吃东西,一个孩子在一个房子的房子里玩,3.8
2676764246_c58205a365.jpg,猎犬在比赛中快速奔跑,三只狗在赛道上比赛,三只狗在跑道上赛跑,三只狗在赛道上赛跑,三只戴着口罩的竞赛狗,两只狗在沙滩上玩耍,3.4
2677656448_6b7e7702af.jpg,一只棕白相间的狗在游泳池里游向某个人,在游泳池中一只狗游向我们看不见的一个人,一只狗在一个人旁边的池塘游泳,泳池中小狗在水中戏水,一只棕白相间的小狗在游泳池里,一个游泳的男孩在游泳池里游泳,3.8
2682382530_f9f8fd1e89.jpg,一个穿着黑色短裤的人正在踢腿,一个人在草地边的水泥地上练习高踢的人,一个年轻的穿着短裤的结实男人在空中高踢右腿,一个年轻人在清晨家门前练习一种武术的踢腿技巧,一个穿着短裤没穿上衣的年轻男人正在高踢腿同时水从他的衣服上飞溅出来,一个小男孩在院子里玩,1.6
2683963310_20dcd5e566.jpg,一个婴儿在沙坑玩桶,一个婴儿在土里用桶和铲子玩,一个在沙子上玩耍的金发婴儿,一个穿着纸尿裤的还在一个沙盒里玩耍附近还有一个铲子和其他的玩沙子的玩具,那个穿着尿布和衬衫的可爱的宝宝在土里玩,一个女人在一个黑色的T恤正在寻找一个微笑着,2.6
2689001252_e0016c89f0.jpg,穿着游泳的小女孩在笑,一个穿着黄色泳衣的女孩笑着并指向一个穿着橙色泳衣的女孩还有另一个女孩在一旁看着,一个穿着泳衣的女孩指着一个穿着橘色泳裤的女孩笑着而另一个女孩看着,穿着黄色衣服的女孩笑着穿橙色衣服的女孩同时被穿着蓝色衣服的女孩看着,靠近一幢白色的建筑物外三个穿着泳衣的孩子正玩的开心,一个女孩在房子里玩,2.8
2693425189_47740c22ed.jpg,游泳池附近一个男孩挥舞着一个大泡沫棒,一个男孩在泳池边玩泡沫条形玩具,一个男孩在水池边玩一根面条状的棒子,一个拿着水管的小孩,一个穿着蓝色短裤的小男孩正在水池上拿着一根黄色的管子,一个女孩在公园里寻找食物,2.0
2696866120_254a0345bc.jpg,一只很脏的棕色狗在泥里打滚看着镜头,一只狗躺在地上,一只狗在地上打滚,戴着黑色项圈的狗在泥土和干叶子中打滚,那只棕色的狗正在泥地里滚来滚去,两只狗在草地上玩耍,2.4
2698666984_13e17236ae.jpg,一个运动员在雨中参加赛跑比赛,一个穿着红色背心的女人在大雨中沿着街道慢跑,一个穿着红色衣服的女跑步者在雨中被淋的湿透了,一个穿着红色背心的女人在雨中赛跑,在雨中慢跑的女人,一个女人把一个孩子在一个篱笆旁边,1.4
